seed,condition,label,score_manifold,score_naive
42,zz_scale_0.3,1,5.049822665796821,8.440639692411215
42,zz_scale_0.3,1,5.367325447119707,8.104506914520446
42,zz_scale_0.3,1,4.675235874761882,8.51749115663499
42,zz_scale_0.3,1,5.4482923957624,8.862023359853474
42,zz_scale_0.3,1,5.6394647249652845,8.96293317556786
42,zz_scale_0.3,1,5.413586401853292,8.616231726884624
42,zz_scale_0.3,1,4.515419471904675,7.8403883573977415
42,zz_scale_0.3,1,4.399503532577579,7.6969167899680295
42,zz_scale_0.3,1,4.969414157911667,7.656890638996899
42,zz_scale_0.3,1,4.921250042160015,8.387559071196467
42,zz_scale_0.3,1,4.689783574856004,7.842515903420674
42,zz_scale_0.3,1,5.531649938132373,9.301294930482635
42,zz_scale_0.3,1,5.225969827648403,8.039480534966458
42,zz_scale_0.3,1,4.873490432267649,8.79170154873026
42,zz_scale_0.3,1,5.58744400529023,8.86418417299751
42,zz_scale_0.6,1,6.320346339583251,9.95678352450506
42,zz_scale_0.6,1,5.816952212497031,10.053857927822975
42,zz_scale_0.6,1,5.717310362596865,9.743985282755917
42,zz_scale_0.6,1,5.502488630047526,9.779861627415048
42,zz_scale_0.6,1,6.336151489329918,10.590904233612571
42,zz_scale_0.6,1,5.845149643777963,10.458182912135516
42,zz_scale_0.6,1,6.18835232336252,9.933874370348551
42,zz_scale_0.6,1,6.5388579026393305,10.568467984998946
42,zz_scale_0.6,1,5.6183428151837225,9.842101197102323
42,zz_scale_0.6,1,5.495656937071327,10.173539002395147
42,zz_scale_0.6,1,6.201727905605743,10.141345988412722
42,zz_scale_0.6,1,6.711118551386151,10.831049035727066
42,zz_scale_0.6,1,5.851209146003718,10.249663560220709
42,zz_scale_0.6,1,6.162840043115021,9.826186374386504
42,zz_scale_0.6,1,5.878835588127372,10.102568244940885
42,zz_scale_1.0,1,5.647125446885815,10.986012362928355
42,zz_scale_1.0,1,6.058018141843253,11.090393470770083
42,zz_scale_1.0,1,5.702878955281211,10.987156341950747
42,zz_scale_1.0,1,5.678181970580893,10.802228458449177
42,zz_scale_1.0,1,6.1749579950553235,11.053642369618748
42,zz_scale_1.0,1,6.330685523768597,11.177935326775927
42,zz_scale_1.0,1,5.316806949728721,11.047403076304095
42,zz_scale_1.0,1,6.441796466020278,11.632538023601423
42,zz_scale_1.0,1,6.025858345044637,10.934433709270703
42,zz_scale_1.0,1,5.719190306749242,10.860358202955682
42,zz_scale_1.0,1,6.0573524745270415,11.288722883426756
42,zz_scale_1.0,1,5.505902418728305,11.383059902449267
42,zz_scale_1.0,1,5.3573361376030615,11.238638131015158
42,zz_scale_1.0,1,5.701985317433763,11.389978614057162
42,zz_scale_1.0,1,6.358224968507726,11.018807860272322
42,z_only,1,6.874867591362493,11.389496810713407
42,z_only,1,6.361552339369828,10.828034779743975
42,z_only,1,6.69709525440596,11.02847584905389
42,z_only,1,6.679816852208047,11.36976247167565
42,z_only,1,6.453590064970667,11.010629530031093
42,z_only,1,6.275724032665256,10.678662581518415
42,z_only,1,6.601555483346598,11.436443991856374
42,z_only,1,6.54872220711746,10.764916189253512
42,z_only,1,5.847919126537136,10.754972619802569
42,z_only,1,6.603389629986115,11.514146602116169
42,z_only,1,6.0547011966925535,11.325897084445042
42,z_only,1,6.077041864479678,10.877787739392016
42,z_only,1,6.174508196171561,11.04661495074966
42,z_only,1,6.384744913368002,11.461426183867689
42,z_only,1,6.524399141939215,10.887058665573106
43,clean,0,3.4259533944951204,6.651300016647399
43,clean,0,3.609372497171948,6.197931660338295
43,clean,0,3.746103296370924,6.926332701241883
43,clean,0,4.278823783865841,7.449919929838701
43,clean,0,3.4994979995171227,7.015451977586612
43,clean,0,3.955525375380209,6.354698241310214
43,clean,0,3.6274946069599667,6.996835661249554
43,clean,0,3.274118750418623,6.404282668808455
43,clean,0,3.7966805726432544,6.7757796727430915
43,clean,0,3.783215196163927,7.29576590604618
43,clean,0,3.551404772953077,6.574305216110933
43,clean,0,4.309761642664991,7.194619622618477
43,clean,0,3.6647838348139636,6.329717117925155
43,clean,0,3.8940077077245348,7.002749465116316
43,clean,0,3.6778986829421956,6.854875130987668
43,zz_scale_0.05,1,3.4357466586602823,6.577649256260361
43,zz_scale_0.05,1,4.0618591321834145,7.397022423970742
43,zz_scale_0.05,1,4.131270671279175,7.178250072120223
43,zz_scale_0.05,1,4.3165253576217415,7.400338773493759
43,zz_scale_0.05,1,3.33994791865679,6.399579225143882
43,zz_scale_0.05,1,4.288730694903708,6.925847177624736
43,zz_scale_0.05,1,3.7048478829585063,7.217356852584176
43,zz_scale_0.05,1,3.700514379580963,6.837949994704648
43,zz_scale_0.05,1,3.7665759028268093,7.083452884436133
43,zz_scale_0.05,1,3.9715332431993033,7.26943347613248
43,zz_scale_0.05,1,3.690540259099706,6.592599975967626
43,zz_scale_0.05,1,4.025885922482653,7.312420498280762
43,zz_scale_0.05,1,3.7699895691750465,7.260821378560486
43,zz_scale_0.05,1,4.290266037267374,7.003340525672992
43,zz_scale_0.05,1,3.621793496567819,6.485866388254509
43,zz_scale_0.15,1,4.066862811861457,7.299927396211291
43,zz_scale_0.15,1,4.110360003748065,7.500717720791478
43,zz_scale_0.15,1,3.8689653213011628,7.567909801925581
43,zz_scale_0.15,1,4.8632673409941845,7.767168202853083
43,zz_scale_0.15,1,4.658637770251462,8.097811750585736
43,zz_scale_0.15,1,5.246770904654782,7.883996916437133
43,zz_scale_0.15,1,4.30302401510656,7.122945946679236
43,zz_scale_0.15,1,4.854572179277176,7.330337462905927
43,zz_scale_0.15,1,4.176278719464071,7.408735500299803
43,zz_scale_0.15,1,4.482798775416178,7.149240529337141
43,zz_scale_0.15,1,4.362595439440759,7.556597115216451
43,zz_scale_0.15,1,4.859156615590564,7.709478702913045
43,zz_scale_0.15,1,4.433318057605705,7.065478634954918
43,zz_scale_0.15,1,3.8386439580159473,7.231068605372476
43,zz_scale_0.15,1,4.772107131320328,7.952756158303006
43,zz_scale_0.3,1,5.193105142989473,7.963687890724965
43,zz_scale_0.3,1,5.510267801909171,8.376696537188804
43,zz_scale_0.3,1,5.543872416557284,8.403411239858356
43,zz_scale_0.3,1,5.88752045064651,8.493176955104452
43,zz_scale_0.3,1,5.8071261062104655,9.258977507276505
43,zz_scale_0.3,1,5.515682701474287,8.390128687690197
43,zz_scale_0.3,1,5.501849247458034,8.755777272727748
43,zz_scale_0.3,1,5.353028644971773,8.064504636567042
43,zz_scale_0.3,1,5.885741459396037,7.983346186971643
43,zz_scale_0.3,1,5.6225693705317,9.132324581244584
43,zz_scale_0.3,1,5.7237790739308885,8.659985164099858
43,zz_scale_0.3,1,5.38364317299413,8.195483118207152
43,zz_scale_0.3,1,5.847787083188114,7.907775746959019
43,zz_scale_0.3,1,5.016476309175651,8.113466505472053
43,zz_scale_0.3,1,5.723151363294167,8.562613362768452
43,zz_scale_0.6,1,6.122373380099892,9.754532530741434
43,zz_scale_0.6,1,6.425212691161562,9.972470330469623
43,zz_scale_0.6,1,6.571532842447245,10.594824938360432
43,zz_scale_0.6,1,6.819651727691628,10.609213871508727
43,zz_scale_0.6,1,6.203975943621694,10.498788290358593
43,zz_scale_0.6,1,6.3173152394413,10.435490254754663
43,zz_scale_0.6,1,5.870591325686778,10.036971381374695
43,zz_scale_0.6,1,5.706031685971244,9.502164242102559
43,zz_scale_0.6,1,6.556272617845786,10.15830520275401
43,zz_scale_0.6,1,6.210199057057808,9.989537614863341
43,zz_scale_0.6,1,6.266087350820334,10.039277960729876
43,zz_scale_0.6,1,5.711244010329891,10.335179835573925
43,zz_scale_0.6,1,6.620043179286996,10.129977891670022
43,zz_scale_0.6,1,6.406672469763889,10.212953279658066
43,zz_scale_0.6,1,6.655712279978972,10.23178529343157
43,zz_scale_1.0,1,6.390863673980616,10.380507849816507
43,zz_scale_1.0,1,6.5492161778758495,11.028824444615019
43,zz_scale_1.0,1,5.941010716137884,10.530955344347932
43,zz_scale_1.0,1,5.8105821651501435,10.525712768612319
43,zz_scale_1.0,1,5.86483949104941,10.527862186146502
43,zz_scale_1.0,1,5.879981308612447,10.5387645480882
43,zz_scale_1.0,1,6.3864007264669125,10.690909694984578
43,zz_scale_1.0,1,5.5399905744576685,9.65979842492158
43,zz_scale_1.0,1,5.821887861348067,10.373576295320662
43,zz_scale_1.0,1,5.850328523979792,10.227081312908402
43,zz_scale_1.0,1,6.412909113902259,11.473617338991668
43,zz_scale_1.0,1,6.0720989726405925,10.16752244270425
43,zz_scale_1.0,1,6.189878443848015,10.509717700646753
43,zz_scale_1.0,1,6.437153374465046,11.056674345263835
43,zz_scale_1.0,1,6.42457838124926,10.330049716533912
43,z_only,1,6.052165760402512,10.260874676843958
43,z_only,1,5.322829087141372,9.956448321148137
43,z_only,1,6.411342772796805,10.2856370162867
43,z_only,1,5.842935672818022,10.001702330649794
43,z_only,1,5.362004927542021,9.869635779993736
43,z_only,1,5.875670069560013,10.232391662798562
43,z_only,1,5.508971172324746,9.82150143392681
43,z_only,1,6.26702846436568,10.15730967766146
43,z_only,1,6.396015988983265,10.321071108946962
43,z_only,1,6.135099329510413,9.80594635640278
43,z_only,1,5.187902081774974,10.01769957143757
43,z_only,1,5.816093945823108,10.10334999634774
43,z_only,1,5.769812444804478,9.764632785470194
43,z_only,1,6.037766727557451,10.416212687688619
43,z_only,1,6.406611603587146,10.389771299492113
44,clean,0,3.590178873241944,8.640402079688792
44,clean,0,3.7091077925871727,7.9274285018978174
44,clean,0,4.6337538498688575,8.615957224982775
44,clean,0,3.4440607669894026,7.564414662792958
44,clean,0,3.86933424837695,7.147730794075776
44,clean,0,3.330272314054405,8.37366013093058
44,clean,0,4.042900747561148,8.617829354795996
44,clean,0,3.811634615100822,8.252316004337432
44,clean,0,3.613244204381763,7.419848936715868
44,clean,0,3.984043039636501,8.561631194026237
44,clean,0,3.627872118975503,8.086682316474425
44,clean,0,3.8199444820507975,7.795981662907213
44,clean,0,4.305241518648829,8.828796572492857
44,clean,0,3.9941218066984367,7.810427612342004
44,clean,0,4.031032943731879,9.28193033055099
44,zz_scale_0.05,1,3.8646101386040286,8.195691031327163
44,zz_scale_0.05,1,3.9824058650106533,8.633653194849625
44,zz_scale_0.05,1,3.9567640315164345,8.232960892779541
44,zz_scale_0.05,1,4.172905046768999,8.394809425088683
44,zz_scale_0.05,1,4.030197249121555,8.015070280243641
44,zz_scale_0.05,1,3.8449172934132756,7.867046429706044
44,zz_scale_0.05,1,4.589697900558634,8.492978641212048
44,zz_scale_0.05,1,4.009943921424699,8.625000138669595
44,zz_scale_0.05,1,4.119178278164083,7.7707312490649345
44,zz_scale_0.05,1,4.029640238392111,7.903651256831639
44,zz_scale_0.05,1,3.7117050139747683,7.128887356697603
44,zz_scale_0.05,1,3.9786510187597792,8.030577897505117
44,zz_scale_0.05,1,4.102441596830745,8.550806922064092
44,zz_scale_0.05,1,4.4205817886207655,9.015196698162887
44,zz_scale_0.05,1,3.7670142864705425,8.208827568699377
44,zz_scale_0.15,1,4.083110982380939,7.428191014679252
44,zz_scale_0.15,1,4.219078665074911,8.18443835630777
44,zz_scale_0.15,1,4.143301519622249,8.434611656485718
44,zz_scale_0.15,1,4.198041446884081,7.9854451437613525
44,zz_scale_0.15,1,4.678161433956231,8.62849077814259
44,zz_scale_0.15,1,4.061591417287687,8.048051985484786
44,zz_scale_0.15,1,4.780200756560615,8.682700904216363
44,zz_scale_0.15,1,4.541480741406223,8.756646162847499
44,zz_scale_0.15,1,4.3579756292486405,8.334869755514891
44,zz_scale_0.15,1,4.472093704387435,8.819644264176155
44,zz_scale_0.15,1,3.8042268545583102,8.103529930527491
44,zz_scale_0.15,1,4.304189021065664,8.323292755474835
44,zz_scale_0.15,1,4.083108076474104,8.84393554980726
44,zz_scale_0.15,1,4.267589759858746,8.04860066396743
44,zz_scale_0.15,1,3.986135045274993,7.961844365808602
44,zz_scale_0.3,1,5.260846408826031,9.336584519685061
44,zz_scale_0.3,1,5.3941065048338945,9.930406053275686
44,zz_scale_0.3,1,4.573771504967267,8.24530582057436
44,zz_scale_0.3,1,5.212677028737631,9.118867240391832
44,zz_scale_0.3,1,4.998110583631544,9.065912942290346
44,zz_scale_0.3,1,4.529193566472874,8.62428382015478
44,zz_scale_0.3,1,5.137543589991959,9.641547583855218
44,zz_scale_0.3,1,5.240796074770948,9.78754083897317
44,zz_scale_0.3,1,5.368145764658709,9.734073612636957
44,zz_scale_0.3,1,5.198773917167316,9.655983279387772
44,zz_scale_0.3,1,5.40243652215353,9.803042393003896
44,zz_scale_0.3,1,4.921970016742886,9.054896765587525
44,zz_scale_0.3,1,5.363535463437244,9.514614998465616
44,zz_scale_0.3,1,4.595197126187094,9.446868061898893
44,zz_scale_0.3,1,4.7503816891234125,9.639546670487343
44,zz_scale_0.6,1,5.932502990299011,10.89363008779491
44,zz_scale_0.6,1,5.143309795362705,10.793190137699387
44,zz_scale_0.6,1,5.86831572735112,10.767661788901398
44,zz_scale_0.6,1,5.267267365363962,10.429056026050015
44,zz_scale_0.6,1,5.591402558008076,10.918591199823746
44,zz_scale_0.6,1,6.920475925653048,11.417146969148481
44,zz_scale_0.6,1,5.458445627800108,10.972367392769723
44,zz_scale_0.6,1,5.726759745608396,10.231429363580657
44,zz_scale_0.6,1,6.104947988711821,10.929701670996062
44,zz_scale_0.6,1,5.439523990034244,10.673665654328085
44,zz_scale_0.6,1,6.142778948160385,11.34321053727554
44,zz_scale_0.6,1,6.5936330692320855,10.722024301151114
44,zz_scale_0.6,1,5.6694657185611375,10.685937566759105
44,zz_scale_0.6,1,6.097680721702124,10.980487130719753
44,zz_scale_0.6,1,5.722834474531892,10.408508766985772
44,zz_scale_1.0,1,6.652462503248197,12.076105479719764
44,zz_scale_1.0,1,6.448843654510968,12.29661415712285
44,zz_scale_1.0,1,6.152170766792355,11.353861542684882
44,zz_scale_1.0,1,6.313529669490525,11.448154256453416
44,zz_scale_1.0,1,6.0146906089011125,11.027309006030437
44,zz_scale_1.0,1,6.022672059309361,11.614340462964366
44,zz_scale_1.0,1,6.417004380806374,12.59169281563664
44,zz_scale_1.0,1,6.18330623475975,11.191672511205361
44,zz_scale_1.0,1,6.10048834627467,11.789115669998822
44,zz_scale_1.0,1,6.524792712812161,11.517611425990639
44,zz_scale_1.0,1,6.99763797366291,12.621587811750757
44,zz_scale_1.0,1,6.465989317349715,11.895342630703125
44,zz_scale_1.0,1,6.296807197797186,11.68361023177972
44,zz_scale_1.0,1,5.637344695074482,11.709533484536347
44,zz_scale_1.0,1,5.868239567063786,11.721839200387015
44,z_only,1,6.115500670604287,11.634989099452778
44,z_only,1,6.52889062927085,11.392246513833433
44,z_only,1,5.761505149997458,10.763830823742092
44,z_only,1,6.092844293296121,11.34329427864505
44,z_only,1,6.380955290058514,11.802232903448775
44,z_only,1,6.658200124953502,11.927501300194935
44,z_only,1,6.203988517670247,12.097102128057541
44,z_only,1,6.326844515655114,11.636196877309908
44,z_only,1,6.696244554500773,12.071915743073518
44,z_only,1,6.903404061684703,12.328651919723804
44,z_only,1,6.533990926079577,11.914659381054328
44,z_only,1,6.286648440844081,12.17938662672702
44,z_only,1,6.1889041586808355,10.98596693231936
44,z_only,1,5.941558045062988,12.205933864458869
44,z_only,1,5.517430851793671,11.857490337359703
45,clean,0,3.1403013904663295,6.738273486429485
45,clean,0,3.4324540849015905,7.219473805139066
45,clean,0,3.754129140699852,7.928805982037482
45,clean,0,3.7110269010975747,7.240563258421071
45,clean,0,3.5283911737900073,6.810545443599445
45,clean,0,3.6542609536064274,7.187304331778769
45,clean,0,3.4362519004740193,7.113161906679501
45,clean,0,4.049898138139447,7.823480425925654
45,clean,0,4.064767941958676,6.731262795787296
45,clean,0,3.794028801975085,7.623200271688645
45,clean,0,4.3556098135253105,7.905008737231822
45,clean,0,3.9330208030779072,7.233957550914593
45,clean,0,3.9279332469881654,7.1724132842862645
45,clean,0,4.103154068146881,8.099954793669044
45,clean,0,4.110548148372684,7.4627801600845025
45,zz_scale_0.05,1,4.263070050100547,7.460031113877569
45,zz_scale_0.05,1,4.223067848625468,7.65800603658274
45,zz_scale_0.05,1,3.9972363690592725,7.386431606028779
45,zz_scale_0.05,1,3.527808565892006,6.515857511415877
45,zz_scale_0.05,1,3.74412417360261,6.714029869708263
45,zz_scale_0.05,1,3.289333884568882,7.313680163587122
45,zz_scale_0.05,1,3.850035359102532,7.072587927612001
45,zz_scale_0.05,1,3.6823602235113624,7.208600278350263
45,zz_scale_0.05,1,3.9983375440838484,7.5288203756238445
45,zz_scale_0.05,1,3.572790161682634,7.35073319421249
45,zz_scale_0.05,1,3.9651400343252976,7.495804790805886
45,zz_scale_0.05,1,3.940258991970647,7.047806273861116
45,zz_scale_0.05,1,3.7031178772673887,7.438832952362086
45,zz_scale_0.05,1,3.129182855727807,6.582202143997889
45,zz_scale_0.05,1,4.203067006714091,8.421360661185474
45,zz_scale_0.15,1,4.355240477776675,8.704168361384937
45,zz_scale_0.15,1,4.621324583757022,8.360012698593287
45,zz_scale_0.15,1,4.221374034086444,7.466394274476666
45,zz_scale_0.15,1,4.26945992735364,8.04021289186824
45,zz_scale_0.15,1,4.490514722189782,8.114489079532287
45,zz_scale_0.15,1,4.350386130670947,7.573357906909011
45,zz_scale_0.15,1,4.650555935673642,7.911937146391409
45,zz_scale_0.15,1,5.137140674394296,8.835694982591596
45,zz_scale_0.15,1,4.619256950581447,7.926632408384796
45,zz_scale_0.15,1,4.354329233809666,8.004059190242799
45,zz_scale_0.15,1,4.283078193488093,7.303080225436195
45,zz_scale_0.15,1,4.973760282114201,8.282962360436727
45,zz_scale_0.15,1,3.9201840273052837,7.181097981928806
45,zz_scale_0.15,1,4.127688939645128,7.549099514863216
45,zz_scale_0.15,1,4.165209469490493,7.047792409849711
45,zz_scale_0.3,1,5.416275148009307,8.715164798055214
45,zz_scale_0.3,1,5.491129933468414,8.301347719143454
45,zz_scale_0.3,1,5.098867493855016,8.831587739531061
45,zz_scale_0.3,1,5.742582503136557,9.154794694688803
45,zz_scale_0.3,1,5.471097889988554,8.836733647634123
45,zz_scale_0.3,1,5.449776751587542,9.181563828359122
45,zz_scale_0.3,1,5.022620588731351,8.594808528572948
45,zz_scale_0.3,1,4.6322374041138055,8.415032872942577
45,zz_scale_0.3,1,5.020035533415279,8.677298532746613
45,zz_scale_0.3,1,4.946913815367332,8.23101637515079
45,zz_scale_0.3,1,5.609578507682088,8.948392245506195
45,zz_scale_0.3,1,4.654889422994491,8.498787805450782
45,zz_scale_0.3,1,5.856583535502487,9.332314405419917
45,zz_scale_0.3,1,5.2356582829685765,8.913120368567379
45,zz_scale_0.3,1,5.315508195352576,8.666885271435866
45,zz_scale_0.6,1,6.166634178285178,10.333365627959738
45,zz_scale_0.6,1,5.475140261448614,10.088232522784002
45,zz_scale_0.6,1,6.409127178632067,10.778583039341822
45,zz_scale_0.6,1,6.2681512603947604,10.417391617569113
45,zz_scale_0.6,1,5.6348029234019394,10.39569334998503
45,zz_scale_0.6,1,5.89209216119539,10.891277181171366
45,zz_scale_0.6,1,5.704623345421529,10.34031079894304
45,zz_scale_0.6,1,5.703856273679001,10.398359268032253
45,zz_scale_0.6,1,5.378607104503603,10.588923820874138
