seed,damping_g,zz_scale,condition,label,delta_pilot
42,0.0,,clean,0,6.504406624798589
42,0.0,,clean,0,6.43152298353448
42,0.0,,clean,0,6.960078822276086
42,0.0,,clean,0,5.66134419086602
42,0.0,,clean,0,6.399199600842298
42,0.0,,clean,0,6.586079500724775
42,0.0,,clean,0,6.5179078909899095
42,0.0,,clean,0,7.171345883004842
42,0.0,,clean,0,6.870319492034202
42,0.0,,clean,0,6.032300005415392
42,0.0,,clean,0,5.787443272604487
42,0.0,,clean,0,6.580812078111139
42,0.0,,clean,0,5.954852704323774
42,0.0,,clean,0,6.50260251155678
42,0.0,,clean,0,6.2236527530301515
42,0.0,0.05,zz_scale_0.05,1,6.000964219276955
42,0.0,0.05,zz_scale_0.05,1,6.097492301977925
42,0.0,0.05,zz_scale_0.05,1,6.860668764132428
42,0.0,0.05,zz_scale_0.05,1,6.4147676231930655
42,0.0,0.05,zz_scale_0.05,1,5.982422909676413
42,0.0,0.05,zz_scale_0.05,1,6.869538613245916
42,0.0,0.05,zz_scale_0.05,1,5.834977724763698
42,0.0,0.05,zz_scale_0.05,1,6.113132721315479
42,0.0,0.05,zz_scale_0.05,1,6.880595740503393
42,0.0,0.05,zz_scale_0.05,1,6.847099336000288
42,0.0,0.05,zz_scale_0.05,1,6.969273401987049
42,0.0,0.05,zz_scale_0.05,1,6.020228843467816
42,0.0,0.05,zz_scale_0.05,1,5.873631792755609
42,0.0,0.05,zz_scale_0.05,1,7.123153905391577
42,0.0,0.05,zz_scale_0.05,1,6.576875457671581
42,0.0,0.15,zz_scale_0.15,1,5.907909658883931
42,0.0,0.15,zz_scale_0.15,1,7.111731987519177
42,0.0,0.15,zz_scale_0.15,1,6.486352907751585
42,0.0,0.15,zz_scale_0.15,1,7.284098699341543
42,0.0,0.15,zz_scale_0.15,1,6.924600783316861
42,0.0,0.15,zz_scale_0.15,1,6.079552728292094
42,0.0,0.15,zz_scale_0.15,1,6.907841100700774
42,0.0,0.15,zz_scale_0.15,1,7.156206766739195
42,0.0,0.15,zz_scale_0.15,1,7.20810855631356
42,0.0,0.15,zz_scale_0.15,1,6.654026730509843
42,0.0,0.15,zz_scale_0.15,1,7.465726189000691
42,0.0,0.15,zz_scale_0.15,1,7.359714071095519
42,0.0,0.15,zz_scale_0.15,1,6.556449007454094
42,0.0,0.15,zz_scale_0.15,1,6.727639512235886
42,0.0,0.15,zz_scale_0.15,1,6.76557453368958
42,0.0,0.3,zz_scale_0.3,1,7.673802233058724
42,0.0,0.3,zz_scale_0.3,1,7.678682228239706
42,0.0,0.3,zz_scale_0.3,1,7.934605678434023
42,0.0,0.3,zz_scale_0.3,1,7.892516127484359
42,0.0,0.3,zz_scale_0.3,1,7.835365432981299
42,0.0,0.3,zz_scale_0.3,1,7.628105510473193
42,0.0,0.3,zz_scale_0.3,1,7.594004576852557
42,0.0,0.3,zz_scale_0.3,1,8.335768949921972
42,0.0,0.3,zz_scale_0.3,1,7.682846473523521
42,0.0,0.3,zz_scale_0.3,1,7.631814788122156
42,0.0,0.3,zz_scale_0.3,1,7.279974449045778
42,0.0,0.3,zz_scale_0.3,1,7.845055808221302
42,0.0,0.3,zz_scale_0.3,1,7.997460594379142
42,0.0,0.3,zz_scale_0.3,1,7.352138105794067
42,0.0,0.3,zz_scale_0.3,1,7.721741442673663
42,0.01,,clean,0,6.547035790877431
42,0.01,,clean,0,6.333877871089
42,0.01,,clean,0,5.674438258751084
42,0.01,,clean,0,6.320441761872787
42,0.01,,clean,0,6.283755791683112
42,0.01,,clean,0,6.555013340265435
42,0.01,,clean,0,6.828930202807178
42,0.01,,clean,0,7.120640425484124
42,0.01,,clean,0,6.275251708443792
42,0.01,,clean,0,6.701644986892151
42,0.01,,clean,0,6.4426419466717535
42,0.01,,clean,0,6.53391290347893
42,0.01,,clean,0,6.711449717821266
42,0.01,,clean,0,6.887538142946055
42,0.01,,clean,0,6.544056042222154
42,0.01,0.05,zz_scale_0.05,1,6.630792543465965
42,0.01,0.05,zz_scale_0.05,1,6.573469188987046
42,0.01,0.05,zz_scale_0.05,1,5.831261880847638
42,0.01,0.05,zz_scale_0.05,1,6.11744438639466
42,0.01,0.05,zz_scale_0.05,1,6.754969408700508
42,0.01,0.05,zz_scale_0.05,1,6.328748830161543
42,0.01,0.05,zz_scale_0.05,1,5.757266566314226
42,0.01,0.05,zz_scale_0.05,1,6.753476909305445
42,0.01,0.05,zz_scale_0.05,1,6.2518380161488025
42,0.01,0.05,zz_scale_0.05,1,6.184568606749234
42,0.01,0.05,zz_scale_0.05,1,6.484924404933978
42,0.01,0.05,zz_scale_0.05,1,6.353913496547405
42,0.01,0.05,zz_scale_0.05,1,5.823577890492019
42,0.01,0.05,zz_scale_0.05,1,6.316110068675003
42,0.01,0.05,zz_scale_0.05,1,7.137846021569986
42,0.01,0.15,zz_scale_0.15,1,7.3404175406539744
42,0.01,0.15,zz_scale_0.15,1,5.937785583919592
42,0.01,0.15,zz_scale_0.15,1,6.802480684689841
42,0.01,0.15,zz_scale_0.15,1,6.417068587342226
42,0.01,0.15,zz_scale_0.15,1,6.9620654346728035
42,0.01,0.15,zz_scale_0.15,1,6.411774275054212
42,0.01,0.15,zz_scale_0.15,1,6.361066033885406
42,0.01,0.15,zz_scale_0.15,1,7.002412246042919
42,0.01,0.15,zz_scale_0.15,1,7.446246299097361
42,0.01,0.15,zz_scale_0.15,1,6.791728818259681
42,0.01,0.15,zz_scale_0.15,1,6.812713553650141
42,0.01,0.15,zz_scale_0.15,1,6.696891438295513
42,0.01,0.15,zz_scale_0.15,1,6.448877438951208
42,0.01,0.15,zz_scale_0.15,1,6.578527058041451
42,0.01,0.15,zz_scale_0.15,1,6.833036180342667
42,0.01,0.3,zz_scale_0.3,1,8.17072646185697
42,0.01,0.3,zz_scale_0.3,1,7.809552408824245
42,0.01,0.3,zz_scale_0.3,1,6.581370329196833
42,0.01,0.3,zz_scale_0.3,1,7.468841878791858
42,0.01,0.3,zz_scale_0.3,1,7.723466694108332
42,0.01,0.3,zz_scale_0.3,1,7.493905065167231
42,0.01,0.3,zz_scale_0.3,1,7.967573998833365
42,0.01,0.3,zz_scale_0.3,1,7.780191474909928
42,0.01,0.3,zz_scale_0.3,1,7.255036902886367
42,0.01,0.3,zz_scale_0.3,1,9.076923700554902
42,0.01,0.3,zz_scale_0.3,1,7.536533042624471
42,0.01,0.3,zz_scale_0.3,1,7.134173200997331
42,0.01,0.3,zz_scale_0.3,1,7.236933252450527
42,0.01,0.3,zz_scale_0.3,1,7.084176227634664
42,0.01,0.3,zz_scale_0.3,1,7.927575410283551
42,0.02,,clean,0,6.894956406158144
42,0.02,,clean,0,5.901318250142644
42,0.02,,clean,0,7.898512337256067
42,0.02,,clean,0,6.8610295903552805
42,0.02,,clean,0,7.2859271621444055
42,0.02,,clean,0,6.482442209488058
42,0.02,,clean,0,5.846694416350748
42,0.02,,clean,0,7.694048869530871
42,0.02,,clean,0,6.030993532477286
42,0.02,,clean,0,6.362744608137292
42,0.02,,clean,0,6.30320128005015
42,0.02,,clean,0,6.301598812698763
42,0.02,,clean,0,6.591948765961336
42,0.02,,clean,0,6.639213395072519
42,0.02,,clean,0,6.174055774498928
42,0.02,0.05,zz_scale_0.05,1,6.9795968339609304
42,0.02,0.05,zz_scale_0.05,1,6.3488618492323186
42,0.02,0.05,zz_scale_0.05,1,6.406678441745893
42,0.02,0.05,zz_scale_0.05,1,5.892419837712948
42,0.02,0.05,zz_scale_0.05,1,6.39327083193372
42,0.02,0.05,zz_scale_0.05,1,6.046744372967781
42,0.02,0.05,zz_scale_0.05,1,6.640943292394196
42,0.02,0.05,zz_scale_0.05,1,6.113458684805296
42,0.02,0.05,zz_scale_0.05,1,6.485746232780372
42,0.02,0.05,zz_scale_0.05,1,6.220244753779673
42,0.02,0.05,zz_scale_0.05,1,6.434243116263602
42,0.02,0.05,zz_scale_0.05,1,6.713189929858429
42,0.02,0.05,zz_scale_0.05,1,6.411254313136413
42,0.02,0.05,zz_scale_0.05,1,6.218598502270609
42,0.02,0.05,zz_scale_0.05,1,7.068165253210255
42,0.02,0.15,zz_scale_0.15,1,6.7888520806663015
42,0.02,0.15,zz_scale_0.15,1,7.733002203332712
42,0.02,0.15,zz_scale_0.15,1,6.892486551766413
42,0.02,0.15,zz_scale_0.15,1,7.312034682638697
42,0.02,0.15,zz_scale_0.15,1,6.594271158000149
42,0.02,0.15,zz_scale_0.15,1,5.965137494564541
42,0.02,0.15,zz_scale_0.15,1,6.608893971793786
42,0.02,0.15,zz_scale_0.15,1,7.160715507935433
42,0.02,0.15,zz_scale_0.15,1,6.047914577700069
42,0.02,0.15,zz_scale_0.15,1,6.954477580409727
42,0.02,0.15,zz_scale_0.15,1,6.849913332585647
42,0.02,0.15,zz_scale_0.15,1,6.906527102979102
42,0.02,0.15,zz_scale_0.15,1,7.466300105800783
42,0.02,0.15,zz_scale_0.15,1,6.545478756554209
42,0.02,0.15,zz_scale_0.15,1,6.3268587917861945
42,0.02,0.3,zz_scale_0.3,1,7.735862850924729
42,0.02,0.3,zz_scale_0.3,1,7.626722165094097
42,0.02,0.3,zz_scale_0.3,1,7.070082990323459
42,0.02,0.3,zz_scale_0.3,1,7.716401349577533
42,0.02,0.3,zz_scale_0.3,1,7.515053933795546
42,0.02,0.3,zz_scale_0.3,1,7.1928936270668595
42,0.02,0.3,zz_scale_0.3,1,8.238703558036779
42,0.02,0.3,zz_scale_0.3,1,8.089032040001605
42,0.02,0.3,zz_scale_0.3,1,7.701284071999994
42,0.02,0.3,zz_scale_0.3,1,6.827865700321941
42,0.02,0.3,zz_scale_0.3,1,7.550130283686603
42,0.02,0.3,zz_scale_0.3,1,8.496405405647618
42,0.02,0.3,zz_scale_0.3,1,7.265298908686425
42,0.02,0.3,zz_scale_0.3,1,7.628415291738415
42,0.02,0.3,zz_scale_0.3,1,7.765424224493845
42,0.05,,clean,0,5.834850683567186
42,0.05,,clean,0,6.3779866891659385
42,0.05,,clean,0,7.173153858640803
42,0.05,,clean,0,5.565967717959435
42,0.05,,clean,0,7.142439734688517
42,0.05,,clean,0,5.897708998604614
42,0.05,,clean,0,5.764295221037482
42,0.05,,clean,0,6.093067075977099
42,0.05,,clean,0,5.939744735469582
42,0.05,,clean,0,6.089448603269488
42,0.05,,clean,0,6.951867332692153
42,0.05,,clean,0,6.729723763216824
42,0.05,,clean,0,6.237277949173961
42,0.05,,clean,0,6.9535582706703645
42,0.05,,clean,0,6.1810535708249255
42,0.05,0.05,zz_scale_0.05,1,5.384309183614064
42,0.05,0.05,zz_scale_0.05,1,7.274846696662494
42,0.05,0.05,zz_scale_0.05,1,6.327255466939351
42,0.05,0.05,zz_scale_0.05,1,6.756993127774484
42,0.05,0.05,zz_scale_0.05,1,6.268976527332383
42,0.05,0.05,zz_scale_0.05,1,6.597835716992763
42,0.05,0.05,zz_scale_0.05,1,5.923862418484971
42,0.05,0.05,zz_scale_0.05,1,6.723777768189528
42,0.05,0.05,zz_scale_0.05,1,6.1759710971435196
42,0.05,0.05,zz_scale_0.05,1,6.199932197060678
42,0.05,0.05,zz_scale_0.05,1,6.604180596060853
42,0.05,0.05,zz_scale_0.05,1,6.35942486185334
42,0.05,0.05,zz_scale_0.05,1,6.622374396561515
42,0.05,0.05,zz_scale_0.05,1,6.695514719312659
42,0.05,0.05,zz_scale_0.05,1,6.133120073167866
42,0.05,0.15,zz_scale_0.15,1,6.140409770224149
42,0.05,0.15,zz_scale_0.15,1,7.25568236896436
42,0.05,0.15,zz_scale_0.15,1,7.863258384407578
42,0.05,0.15,zz_scale_0.15,1,6.712768425470821
42,0.05,0.15,zz_scale_0.15,1,7.0658268090069845
42,0.05,0.15,zz_scale_0.15,1,7.049439288267334
42,0.05,0.15,zz_scale_0.15,1,6.551928783225429
42,0.05,0.15,zz_scale_0.15,1,6.603842601559278
42,0.05,0.15,zz_scale_0.15,1,5.8829495768609945
42,0.05,0.15,zz_scale_0.15,1,6.051577611484025
42,0.05,0.15,zz_scale_0.15,1,7.1891724903714485
42,0.05,0.15,zz_scale_0.15,1,6.15569679025125
42,0.05,0.15,zz_scale_0.15,1,7.31170507610822
42,0.05,0.15,zz_scale_0.15,1,6.4077087054246755
42,0.05,0.15,zz_scale_0.15,1,6.482339339217884
42,0.05,0.3,zz_scale_0.3,1,8.007928501316968
42,0.05,0.3,zz_scale_0.3,1,7.5414346760183895
42,0.05,0.3,zz_scale_0.3,1,7.753513551543729
42,0.05,0.3,zz_scale_0.3,1,6.843927129290489
42,0.05,0.3,zz_scale_0.3,1,7.916262254904446
42,0.05,0.3,zz_scale_0.3,1,7.330499832152799
42,0.05,0.3,zz_scale_0.3,1,7.241293754794123
42,0.05,0.3,zz_scale_0.3,1,7.215321788231136
42,0.05,0.3,zz_scale_0.3,1,7.565200158274408
42,0.05,0.3,zz_scale_0.3,1,7.746208845383661
42,0.05,0.3,zz_scale_0.3,1,7.370246476356566
42,0.05,0.3,zz_scale_0.3,1,7.874731085680799
42,0.05,0.3,zz_scale_0.3,1,7.292653801569331
42,0.05,0.3,zz_scale_0.3,1,8.099178529963252
42,0.05,0.3,zz_scale_0.3,1,7.558856067058551
42,0.1,,clean,0,5.856555077874324
42,0.1,,clean,0,6.131087451060147
42,0.1,,clean,0,6.698834069097659
42,0.1,,clean,0,6.794821504107262
42,0.1,,clean,0,6.474813047775509
42,0.1,,clean,0,6.34259176087421
42,0.1,,clean,0,6.784504047449885
42,0.1,,clean,0,6.59505605642494
42,0.1,,clean,0,6.543321704741605
42,0.1,,clean,0,6.528135740189182
42,0.1,,clean,0,6.982691970338228
42,0.1,,clean,0,6.397479249200299
42,0.1,,clean,0,6.603784153660475
42,0.1,,clean,0,7.2153073867648345
42,0.1,,clean,0,7.179696078036233
42,0.1,0.05,zz_scale_0.05,1,7.13435030363438
42,0.1,0.05,zz_scale_0.05,1,5.647757909123567
42,0.1,0.05,zz_scale_0.05,1,6.810312640223108
42,0.1,0.05,zz_scale_0.05,1,6.31036679598925
42,0.1,0.05,zz_scale_0.05,1,6.638495332869921
42,0.1,0.05,zz_scale_0.05,1,7.1980151012562645
42,0.1,0.05,zz_scale_0.05,1,6.675328091608063
42,0.1,0.05,zz_scale_0.05,1,6.5310661252813915
42,0.1,0.05,zz_scale_0.05,1,6.772852655654561
42,0.1,0.05,zz_scale_0.05,1,6.7140843760989535
42,0.1,0.05,zz_scale_0.05,1,5.869435658942681
42,0.1,0.05,zz_scale_0.05,1,6.044077872605306
42,0.1,0.05,zz_scale_0.05,1,6.5217110042351205
42,0.1,0.05,zz_scale_0.05,1,5.9843338037276625
42,0.1,0.05,zz_scale_0.05,1,6.39256015841287
42,0.1,0.15,zz_scale_0.15,1,6.155794850553914
42,0.1,0.15,zz_scale_0.15,1,6.639201369543939
42,0.1,0.15,zz_scale_0.15,1,6.836921114438938
42,0.1,0.15,zz_scale_0.15,1,7.4239595547745445
42,0.1,0.15,zz_scale_0.15,1,6.043260705483166
42,0.1,0.15,zz_scale_0.15,1,6.1216423531535185
42,0.1,0.15,zz_scale_0.15,1,7.590939204818025
42,0.1,0.15,zz_scale_0.15,1,6.825440719944552
42,0.1,0.15,zz_scale_0.15,1,6.924219715122636
42,0.1,0.15,zz_scale_0.15,1,7.167462205447182
42,0.1,0.15,zz_scale_0.15,1,6.8122399184887525
42,0.1,0.15,zz_scale_0.15,1,6.416247191182326
42,0.1,0.15,zz_scale_0.15,1,6.954459875860075
42,0.1,0.15,zz_scale_0.15,1,6.926743302349158
42,0.1,0.15,zz_scale_0.15,1,6.734646749550896
42,0.1,0.3,zz_scale_0.3,1,7.1262563706273045
42,0.1,0.3,zz_scale_0.3,1,7.087873086191483
42,0.1,0.3,zz_scale_0.3,1,7.813553326205755
42,0.1,0.3,zz_scale_0.3,1,7.342339226101983
42,0.1,0.3,zz_scale_0.3,1,7.4487636329582125
42,0.1,0.3,zz_scale_0.3,1,7.636785758020046
42,0.1,0.3,zz_scale_0.3,1,7.134425285345584
42,0.1,0.3,zz_scale_0.3,1,7.034876043840935
42,0.1,0.3,zz_scale_0.3,1,7.606463730211905
42,0.1,0.3,zz_scale_0.3,1,7.38105127402863
42,0.1,0.3,zz_scale_0.3,1,7.132646564183697
42,0.1,0.3,zz_scale_0.3,1,7.466637893811386
42,0.1,0.3,zz_scale_0.3,1,7.206775650777179
42,0.1,0.3,zz_scale_0.3,1,7.397033286338544
42,0.1,0.3,zz_scale_0.3,1,7.776090937862273
43,0.0,,clean,0,6.321835258456265
43,0.0,,clean,0,6.967225123528011
43,0.0,,clean,0,5.926685756928462
43,0.0,,clean,0,6.975303234780458
43,0.0,,clean,0,6.177992138563946
43,0.0,,clean,0,6.829736974319373
43,0.0,,clean,0,6.897177283832951
43,0.0,,clean,0,6.243691102023983
43,0.0,,clean,0,5.26962409377198
43,0.0,,clean,0,6.686944937018506
43,0.0,,clean,0,6.500170922349755
43,0.0,,clean,0,6.353281156324901
43,0.0,,clean,0,5.884032871116332
43,0.0,,clean,0,5.672017226286231
43,0.0,,clean,0,5.8888652529751795
43,0.0,0.05,zz_scale_0.05,1,6.981126290317127
43,0.0,0.05,zz_scale_0.05,1,7.211991104341569
43,0.0,0.05,zz_scale_0.05,1,6.237095615649572
43,0.0,0.05,zz_scale_0.05,1,6.905752274525408
43,0.0,0.05,zz_scale_0.05,1,5.822108846281655
43,0.0,0.05,zz_scale_0.05,1,5.860616790536396
43,0.0,0.05,zz_scale_0.05,1,7.0761549866155455
43,0.0,0.05,zz_scale_0.05,1,6.363182632738466
43,0.0,0.05,zz_scale_0.05,1,7.097223810174199
43,0.0,0.05,zz_scale_0.05,1,6.5061748317173445
43,0.0,0.05,zz_scale_0.05,1,6.33619227881115
43,0.0,0.05,zz_scale_0.05,1,7.006310644602641
43,0.0,0.05,zz_scale_0.05,1,5.8518926934296545
43,0.0,0.05,zz_scale_0.05,1,5.990460145054357
43,0.0,0.05,zz_scale_0.05,1,6.935777360597295
43,0.0,0.15,zz_scale_0.15,1,7.0772714143731665
43,0.0,0.15,zz_scale_0.15,1,7.504688878880095
43,0.0,0.15,zz_scale_0.15,1,6.447906494863026
43,0.0,0.15,zz_scale_0.15,1,7.816680585694685
43,0.0,0.15,zz_scale_0.15,1,6.9477326479174
43,0.0,0.15,zz_scale_0.15,1,5.886898341254854
43,0.0,0.15,zz_scale_0.15,1,7.352815901384567
43,0.0,0.15,zz_scale_0.15,1,6.816733619736146
43,0.0,0.15,zz_scale_0.15,1,6.730989677574615
43,0.0,0.15,zz_scale_0.15,1,7.180934115623191
43,0.0,0.15,zz_scale_0.15,1,7.397490722166907
43,0.0,0.15,zz_scale_0.15,1,7.133312899126655
43,0.0,0.15,zz_scale_0.15,1,6.409621450784732
43,0.0,0.15,zz_scale_0.15,1,6.727683061877403
43,0.0,0.15,zz_scale_0.15,1,6.842415288829333
43,0.0,0.3,zz_scale_0.3,1,8.02308698844257
43,0.0,0.3,zz_scale_0.3,1,6.744895146947488
43,0.0,0.3,zz_scale_0.3,1,8.29859998757938
43,0.0,0.3,zz_scale_0.3,1,8.429924264985372
43,0.0,0.3,zz_scale_0.3,1,8.632673984250324
43,0.0,0.3,zz_scale_0.3,1,7.674778766713496
43,0.0,0.3,zz_scale_0.3,1,7.051325401503683
43,0.0,0.3,zz_scale_0.3,1,7.001524652410076
43,0.0,0.3,zz_scale_0.3,1,7.885889912097274
43,0.0,0.3,zz_scale_0.3,1,7.971023901236442
43,0.0,0.3,zz_scale_0.3,1,8.335543103566266
43,0.0,0.3,zz_scale_0.3,1,6.9205596942473075
43,0.0,0.3,zz_scale_0.3,1,8.33325234056258
43,0.0,0.3,zz_scale_0.3,1,8.028142149654869
43,0.0,0.3,zz_scale_0.3,1,8.726994505483493
43,0.01,,clean,0,6.034955523770397
43,0.01,,clean,0,5.5647142467390145
43,0.01,,clean,0,6.199065679091991
43,0.01,,clean,0,5.874115917744318
43,0.01,,clean,0,5.579397111602337
43,0.01,,clean,0,6.924844311971661
43,0.01,,clean,0,6.0588921703067475
43,0.01,,clean,0,6.719808541390863
43,0.01,,clean,0,6.966069152234116
43,0.01,,clean,0,6.968006866132383
43,0.01,,clean,0,6.365338417811323
43,0.01,,clean,0,5.538698203551541
43,0.01,,clean,0,7.027096472236563
43,0.01,,clean,0,6.280926324708013
43,0.01,,clean,0,5.857427116208699
43,0.01,0.05,zz_scale_0.05,1,6.19174859649782
43,0.01,0.05,zz_scale_0.05,1,5.944885028593328
43,0.01,0.05,zz_scale_0.05,1,6.688313275019716
43,0.01,0.05,zz_scale_0.05,1,6.530017383339011
43,0.01,0.05,zz_scale_0.05,1,5.974318676198157
43,0.01,0.05,zz_scale_0.05,1,5.850236449039788
43,0.01,0.05,zz_scale_0.05,1,6.0613554623243715
43,0.01,0.05,zz_scale_0.05,1,5.918897810765506
43,0.01,0.05,zz_scale_0.05,1,6.640093369120084
43,0.01,0.05,zz_scale_0.05,1,7.4083475177594424
43,0.01,0.05,zz_scale_0.05,1,5.919634940181859
43,0.01,0.05,zz_scale_0.05,1,6.829304952427752
43,0.01,0.05,zz_scale_0.05,1,5.939007698557026
43,0.01,0.05,zz_scale_0.05,1,7.372451408674446
43,0.01,0.05,zz_scale_0.05,1,6.454506242006135
43,0.01,0.15,zz_scale_0.15,1,6.651703994716092
43,0.01,0.15,zz_scale_0.15,1,6.709201022865953
43,0.01,0.15,zz_scale_0.15,1,6.288798210478138
43,0.01,0.15,zz_scale_0.15,1,7.600845802163876
43,0.01,0.15,zz_scale_0.15,1,6.4859335578326425
43,0.01,0.15,zz_scale_0.15,1,6.375857747478098
43,0.01,0.15,zz_scale_0.15,1,6.8894717741662275
43,0.01,0.15,zz_scale_0.15,1,7.241360336371247
43,0.01,0.15,zz_scale_0.15,1,6.8767831301505895
43,0.01,0.15,zz_scale_0.15,1,7.371116900466309
43,0.01,0.15,zz_scale_0.15,1,6.326544337700792
43,0.01,0.15,zz_scale_0.15,1,7.428872432578413
43,0.01,0.15,zz_scale_0.15,1,6.539708283850293
43,0.01,0.15,zz_scale_0.15,1,5.682202271421629
43,0.01,0.15,zz_scale_0.15,1,6.518333203487573
43,0.01,0.3,zz_scale_0.3,1,7.517039066712668
43,0.01,0.3,zz_scale_0.3,1,7.755405484089134
43,0.01,0.3,zz_scale_0.3,1,7.477090780153607
43,0.01,0.3,zz_scale_0.3,1,7.093096324822763
43,0.01,0.3,zz_scale_0.3,1,8.140434217507877
43,0.01,0.3,zz_scale_0.3,1,7.698101162258059
43,0.01,0.3,zz_scale_0.3,1,7.906872006354345
43,0.01,0.3,zz_scale_0.3,1,8.016212953406464
43,0.01,0.3,zz_scale_0.3,1,7.5933974967473965
43,0.01,0.3,zz_scale_0.3,1,7.950744754971982
43,0.01,0.3,zz_scale_0.3,1,8.803939307854607
43,0.01,0.3,zz_scale_0.3,1,6.905448522839368
43,0.01,0.3,zz_scale_0.3,1,8.231574030230792
43,0.01,0.3,zz_scale_0.3,1,7.133321247522584
43,0.01,0.3,zz_scale_0.3,1,8.126399612364006
43,0.02,,clean,0,6.049513005198296
43,0.02,,clean,0,6.668461689572124
43,0.02,,clean,0,6.740462797404288
43,0.02,,clean,0,6.176433591177475
43,0.02,,clean,0,6.129447654053738
43,0.02,,clean,0,5.721665439364528
43,0.02,,clean,0,5.903389543980593
43,0.02,,clean,0,7.3712053358470735
43,0.02,,clean,0,6.131356527343123
43,0.02,,clean,0,6.251162715807615
43,0.02,,clean,0,6.765108366668045
43,0.02,,clean,0,5.687358209920751
43,0.02,,clean,0,5.356669052488963
43,0.02,,clean,0,5.110709531506113
43,0.02,,clean,0,5.94973130253726
43,0.02,0.05,zz_scale_0.05,1,6.308854558970668
43,0.02,0.05,zz_scale_0.05,1,6.313590282134442
43,0.02,0.05,zz_scale_0.05,1,5.904715101016273
43,0.02,0.05,zz_scale_0.05,1,5.833321740720024
43,0.02,0.05,zz_scale_0.05,1,6.575492904186343
43,0.02,0.05,zz_scale_0.05,1,6.610856033788129
43,0.02,0.05,zz_scale_0.05,1,5.85528287233447
43,0.02,0.05,zz_scale_0.05,1,7.230916294131148
43,0.02,0.05,zz_scale_0.05,1,6.240487508021405
43,0.02,0.05,zz_scale_0.05,1,6.482971879891831
43,0.02,0.05,zz_scale_0.05,1,6.7028993583761505
43,0.02,0.05,zz_scale_0.05,1,6.504882029384105
43,0.02,0.05,zz_scale_0.05,1,5.6052765630225805
43,0.02,0.05,zz_scale_0.05,1,6.571471811505294
43,0.02,0.05,zz_scale_0.05,1,6.368632121803533
43,0.02,0.15,zz_scale_0.15,1,6.505726274332326
43,0.02,0.15,zz_scale_0.15,1,7.473412152352861
43,0.02,0.15,zz_scale_0.15,1,7.117280926662911
43,0.02,0.15,zz_scale_0.15,1,6.949895939083202
43,0.02,0.15,zz_scale_0.15,1,7.507544145703333
43,0.02,0.15,zz_scale_0.15,1,7.411984974633016
43,0.02,0.15,zz_scale_0.15,1,6.928675064979636
43,0.02,0.15,zz_scale_0.15,1,7.138518326259696
43,0.02,0.15,zz_scale_0.15,1,6.658963250124816
43,0.02,0.15,zz_scale_0.15,1,6.821924387526542
43,0.02,0.15,zz_scale_0.15,1,6.993240684677556
43,0.02,0.15,zz_scale_0.15,1,6.741400002162194
43,0.02,0.15,zz_scale_0.15,1,6.4732783106187
43,0.02,0.15,zz_scale_0.15,1,7.3207896707151585
43,0.02,0.15,zz_scale_0.15,1,6.693835039693915
43,0.02,0.3,zz_scale_0.3,1,7.927309702096279
43,0.02,0.3,zz_scale_0.3,1,8.6957340876586
43,0.02,0.3,zz_scale_0.3,1,8.167389090648985
43,0.02,0.3,zz_scale_0.3,1,8.561493260378194
43,0.02,0.3,zz_scale_0.3,1,8.106024723545273
43,0.02,0.3,zz_scale_0.3,1,8.674503288187115
43,0.02,0.3,zz_scale_0.3,1,7.774939431442188
43,0.02,0.3,zz_scale_0.3,1,7.606013007420681
43,0.02,0.3,zz_scale_0.3,1,7.377299112368679
43,0.02,0.3,zz_scale_0.3,1,8.048067092230022
43,0.02,0.3,zz_scale_0.3,1,7.565310877376274
43,0.02,0.3,zz_scale_0.3,1,7.324589679028134
43,0.02,0.3,zz_scale_0.3,1,7.938834013056916
43,0.02,0.3,zz_scale_0.3,1,7.643168182612721
43,0.02,0.3,zz_scale_0.3,1,8.194668396655944
43,0.05,,clean,0,6.783052395767054
43,0.05,,clean,0,6.269108959190654
43,0.05,,clean,0,5.880622983212867
43,0.05,,clean,0,5.87240832487647
43,0.05,,clean,0,7.208293909319728
43,0.05,,clean,0,6.485284118239143
43,0.05,,clean,0,6.559090379887941
43,0.05,,clean,0,6.073204605737576
43,0.05,,clean,0,6.388213314971236
43,0.05,,clean,0,5.903176852320115
43,0.05,,clean,0,6.870950632833279
43,0.05,,clean,0,7.01475388619788
43,0.05,,clean,0,5.240310483584014
43,0.05,,clean,0,6.553698284481975
43,0.05,,clean,0,6.487616138497847
43,0.05,0.05,zz_scale_0.05,1,6.208681267469705
43,0.05,0.05,zz_scale_0.05,1,6.932784717567882
43,0.05,0.05,zz_scale_0.05,1,6.167693562824524
43,0.05,0.05,zz_scale_0.05,1,6.886029453776059
43,0.05,0.05,zz_scale_0.05,1,5.834699715706974
43,0.05,0.05,zz_scale_0.05,1,6.069345168573647
43,0.05,0.05,zz_scale_0.05,1,5.84980812820342
43,0.05,0.05,zz_scale_0.05,1,6.851560849675869
43,0.05,0.05,zz_scale_0.05,1,6.62174412404576
43,0.05,0.05,zz_scale_0.05,1,6.15745568098327
43,0.05,0.05,zz_scale_0.05,1,7.016595622758606
43,0.05,0.05,zz_scale_0.05,1,6.672697717889279
43,0.05,0.05,zz_scale_0.05,1,6.568154987887965
43,0.05,0.05,zz_scale_0.05,1,5.915830049806454
