seed,noise_p,zz_scale,condition,label,delta_pilot
44,0.0,0.15,zz_scale_0.15,1,3.8824983491307643
44,0.0,0.15,zz_scale_0.15,1,4.779526364216367
44,0.0,0.15,zz_scale_0.15,1,4.025092157262406
44,0.0,0.15,zz_scale_0.15,1,4.593081964341688
44,0.0,0.15,zz_scale_0.15,1,4.432724613197344
44,0.0,0.15,zz_scale_0.15,1,5.0442294542528705
44,0.0,0.15,zz_scale_0.15,1,3.7526229136636893
44,0.0,0.15,zz_scale_0.15,1,4.522493683599569
44,0.0,0.15,zz_scale_0.15,1,4.60966587979653
44,0.0,0.3,zz_scale_0.3,1,5.002318817213972
44,0.0,0.3,zz_scale_0.3,1,5.011935852207977
44,0.0,0.3,zz_scale_0.3,1,4.9473625823941
44,0.0,0.3,zz_scale_0.3,1,4.841986774785494
44,0.0,0.3,zz_scale_0.3,1,5.01128374484944
44,0.0,0.3,zz_scale_0.3,1,5.425088605358294
44,0.0,0.3,zz_scale_0.3,1,5.3017996289588885
44,0.0,0.3,zz_scale_0.3,1,5.57900323362078
44,0.0,0.3,zz_scale_0.3,1,5.096205756079361
44,0.0,0.3,zz_scale_0.3,1,5.376594601997259
44,0.0,0.3,zz_scale_0.3,1,5.243820312507155
44,0.0,0.3,zz_scale_0.3,1,5.504091462733454
44,0.0,0.3,zz_scale_0.3,1,5.680104116749866
44,0.0,0.3,zz_scale_0.3,1,4.744766014138984
44,0.0,0.3,zz_scale_0.3,1,4.892006734043042
44,0.01,,clean,0,4.120411922165867
44,0.01,,clean,0,4.070232628145449
44,0.01,,clean,0,3.5523290645545136
44,0.01,,clean,0,3.438768346461894
44,0.01,,clean,0,3.4178592648164132
44,0.01,,clean,0,3.5421797436074107
44,0.01,,clean,0,3.871443095204028
44,0.01,,clean,0,3.6865177980155135
44,0.01,,clean,0,3.997125423827673
44,0.01,,clean,0,3.2520271995852665
44,0.01,,clean,0,4.377752422401815
44,0.01,,clean,0,3.389353049809559
44,0.01,,clean,0,3.8549416178483353
44,0.01,,clean,0,4.097165396345368
44,0.01,,clean,0,4.231926894152858
44,0.01,0.05,zz_scale_0.05,1,4.090337578121099
44,0.01,0.05,zz_scale_0.05,1,3.744705535697111
44,0.01,0.05,zz_scale_0.05,1,4.328775256266747
44,0.01,0.05,zz_scale_0.05,1,3.668937096077222
44,0.01,0.05,zz_scale_0.05,1,4.162055434148059
44,0.01,0.05,zz_scale_0.05,1,4.160181945590213
44,0.01,0.05,zz_scale_0.05,1,3.5868105641727133
44,0.01,0.05,zz_scale_0.05,1,3.908880106380064
44,0.01,0.05,zz_scale_0.05,1,3.971648891389281
44,0.01,0.05,zz_scale_0.05,1,3.5360011013623462
44,0.01,0.05,zz_scale_0.05,1,3.9389530082673025
44,0.01,0.05,zz_scale_0.05,1,3.1797250572752223
44,0.01,0.05,zz_scale_0.05,1,3.564666074602173
44,0.01,0.05,zz_scale_0.05,1,3.596404157837615
44,0.01,0.05,zz_scale_0.05,1,3.89116843698782
44,0.01,0.15,zz_scale_0.15,1,4.078165661000594
44,0.01,0.15,zz_scale_0.15,1,4.50099290941747
44,0.01,0.15,zz_scale_0.15,1,4.653283524906931
44,0.01,0.15,zz_scale_0.15,1,4.371750107674817
44,0.01,0.15,zz_scale_0.15,1,4.301112592261873
44,0.01,0.15,zz_scale_0.15,1,4.357341615081198
44,0.01,0.15,zz_scale_0.15,1,4.853502538953751
44,0.01,0.15,zz_scale_0.15,1,4.81695440559023
44,0.01,0.15,zz_scale_0.15,1,4.847047029230903
44,0.01,0.15,zz_scale_0.15,1,3.394907029128337
44,0.01,0.15,zz_scale_0.15,1,4.2534309275597515
44,0.01,0.15,zz_scale_0.15,1,3.9398499471887933
44,0.01,0.15,zz_scale_0.15,1,4.138982877898068
44,0.01,0.15,zz_scale_0.15,1,4.6225140652703045
44,0.01,0.15,zz_scale_0.15,1,4.579243767759964
44,0.01,0.3,zz_scale_0.3,1,5.064151999859276
44,0.01,0.3,zz_scale_0.3,1,5.06798972178443
44,0.01,0.3,zz_scale_0.3,1,5.112611085300556
44,0.01,0.3,zz_scale_0.3,1,5.044419619807947
44,0.01,0.3,zz_scale_0.3,1,4.550797506488499
44,0.01,0.3,zz_scale_0.3,1,4.9874061423131195
44,0.01,0.3,zz_scale_0.3,1,4.856872355052135
44,0.01,0.3,zz_scale_0.3,1,5.818390573862485
44,0.01,0.3,zz_scale_0.3,1,5.1492507286120075
44,0.01,0.3,zz_scale_0.3,1,5.105768974964771
44,0.01,0.3,zz_scale_0.3,1,5.166977477798611
44,0.01,0.3,zz_scale_0.3,1,4.911783598962932
44,0.01,0.3,zz_scale_0.3,1,5.018807584417576
44,0.01,0.3,zz_scale_0.3,1,5.103402571045476
44,0.01,0.3,zz_scale_0.3,1,5.17488537601334
44,0.02,,clean,0,4.387900659337555
44,0.02,,clean,0,4.354022440241682
44,0.02,,clean,0,4.821771972801232
44,0.02,,clean,0,4.254633968823693
44,0.02,,clean,0,3.929599891812778
44,0.02,,clean,0,3.946047055996477
44,0.02,,clean,0,4.11361815917013
44,0.02,,clean,0,3.7988163575148803
44,0.02,,clean,0,3.8053394907095957
44,0.02,,clean,0,4.077965713513711
44,0.02,,clean,0,3.780263424899823
44,0.02,,clean,0,3.8451440689291547
44,0.02,,clean,0,4.3729913119208925
44,0.02,,clean,0,3.8412631983715615
44,0.02,,clean,0,4.023937486411024
44,0.02,0.05,zz_scale_0.05,1,3.9079431014813966
44,0.02,0.05,zz_scale_0.05,1,3.7292007973965986
44,0.02,0.05,zz_scale_0.05,1,3.359650071804664
44,0.02,0.05,zz_scale_0.05,1,3.436907216589451
44,0.02,0.05,zz_scale_0.05,1,3.767950395628255
44,0.02,0.05,zz_scale_0.05,1,3.385308934391168
44,0.02,0.05,zz_scale_0.05,1,3.6778651019033908
44,0.02,0.05,zz_scale_0.05,1,3.9768571907497896
44,0.02,0.05,zz_scale_0.05,1,4.146087186001509
44,0.02,0.05,zz_scale_0.05,1,3.7573379299063503
44,0.02,0.05,zz_scale_0.05,1,3.8560780884490784
44,0.02,0.05,zz_scale_0.05,1,4.023394789452991
44,0.02,0.05,zz_scale_0.05,1,3.627494943250622
44,0.02,0.05,zz_scale_0.05,1,4.392024204759466
44,0.02,0.05,zz_scale_0.05,1,3.8619165261716324
44,0.02,0.15,zz_scale_0.15,1,4.679238393290281
44,0.02,0.15,zz_scale_0.15,1,4.265714740775224
44,0.02,0.15,zz_scale_0.15,1,3.9527766521707495
44,0.02,0.15,zz_scale_0.15,1,4.5781909257467115
44,0.02,0.15,zz_scale_0.15,1,4.895180706761082
44,0.02,0.15,zz_scale_0.15,1,4.022859194920298
44,0.02,0.15,zz_scale_0.15,1,4.1747610947698
44,0.02,0.15,zz_scale_0.15,1,4.521021922401175
44,0.02,0.15,zz_scale_0.15,1,4.268834185860405
44,0.02,0.15,zz_scale_0.15,1,3.9436284616905777
44,0.02,0.15,zz_scale_0.15,1,4.452805718110493
44,0.02,0.15,zz_scale_0.15,1,4.987202426256261
44,0.02,0.15,zz_scale_0.15,1,3.9409207023927655
44,0.02,0.15,zz_scale_0.15,1,3.592715152883274
44,0.02,0.15,zz_scale_0.15,1,4.185665086214388
44,0.02,0.3,zz_scale_0.3,1,4.902379107469919
44,0.02,0.3,zz_scale_0.3,1,4.765197929288705
44,0.02,0.3,zz_scale_0.3,1,4.89833324259312
44,0.02,0.3,zz_scale_0.3,1,4.8993488032945605
44,0.02,0.3,zz_scale_0.3,1,4.804285177052532
44,0.02,0.3,zz_scale_0.3,1,4.315387816920406
44,0.02,0.3,zz_scale_0.3,1,5.112016632458456
44,0.02,0.3,zz_scale_0.3,1,5.214721632475747
44,0.02,0.3,zz_scale_0.3,1,4.848647018521398
44,0.02,0.3,zz_scale_0.3,1,4.8254766900756865
44,0.02,0.3,zz_scale_0.3,1,4.916677406252044
44,0.02,0.3,zz_scale_0.3,1,5.592161839010082
44,0.02,0.3,zz_scale_0.3,1,5.407479624461697
44,0.02,0.3,zz_scale_0.3,1,4.807960424254264
44,0.02,0.3,zz_scale_0.3,1,4.529075599142567
44,0.05,,clean,0,3.272426453213093
44,0.05,,clean,0,4.278536512121322
44,0.05,,clean,0,3.472326768626662
44,0.05,,clean,0,4.420647283416798
44,0.05,,clean,0,4.096210220095755
44,0.05,,clean,0,3.564611398633565
44,0.05,,clean,0,4.383990524978505
44,0.05,,clean,0,3.964272298321246
44,0.05,,clean,0,4.203180031554262
44,0.05,,clean,0,4.052057927575121
44,0.05,,clean,0,3.8530776451687876
44,0.05,,clean,0,3.9725338484828123
44,0.05,,clean,0,3.2930767173931565
44,0.05,,clean,0,3.8820989900905114
44,0.05,,clean,0,4.327915185085358
44,0.05,0.05,zz_scale_0.05,1,3.6857673225064453
44,0.05,0.05,zz_scale_0.05,1,3.821526623355606
44,0.05,0.05,zz_scale_0.05,1,4.01898841844992
44,0.05,0.05,zz_scale_0.05,1,3.4781002184551486
44,0.05,0.05,zz_scale_0.05,1,3.5975707766989107
44,0.05,0.05,zz_scale_0.05,1,3.754133182764299
44,0.05,0.05,zz_scale_0.05,1,3.4105343892781868
44,0.05,0.05,zz_scale_0.05,1,3.929333855461411
44,0.05,0.05,zz_scale_0.05,1,4.140522988255645
44,0.05,0.05,zz_scale_0.05,1,3.98090392027831
44,0.05,0.05,zz_scale_0.05,1,4.219656776028602
44,0.05,0.05,zz_scale_0.05,1,3.890708975144642
44,0.05,0.05,zz_scale_0.05,1,4.315870310504685
44,0.05,0.05,zz_scale_0.05,1,4.197755649709494
44,0.05,0.05,zz_scale_0.05,1,4.086698507334172
44,0.05,0.15,zz_scale_0.15,1,4.969586096416975
44,0.05,0.15,zz_scale_0.15,1,3.9968878658628637
44,0.05,0.15,zz_scale_0.15,1,4.169164482758411
44,0.05,0.15,zz_scale_0.15,1,4.133279067714608
44,0.05,0.15,zz_scale_0.15,1,4.367096735845405
44,0.05,0.15,zz_scale_0.15,1,4.203696960898741
44,0.05,0.15,zz_scale_0.15,1,4.495511353591138
44,0.05,0.15,zz_scale_0.15,1,5.053951141858453
44,0.05,0.15,zz_scale_0.15,1,4.3356546153553515
44,0.05,0.15,zz_scale_0.15,1,4.321423626262235
44,0.05,0.15,zz_scale_0.15,1,4.133057497867452
44,0.05,0.15,zz_scale_0.15,1,4.412985469100095
44,0.05,0.15,zz_scale_0.15,1,4.490282720900273
44,0.05,0.15,zz_scale_0.15,1,4.1560675841674675
44,0.05,0.15,zz_scale_0.15,1,5.015857053811685
44,0.05,0.3,zz_scale_0.3,1,5.132356019919668
44,0.05,0.3,zz_scale_0.3,1,5.424560882441347
44,0.05,0.3,zz_scale_0.3,1,5.2439702403403725
44,0.05,0.3,zz_scale_0.3,1,4.881429435865711
44,0.05,0.3,zz_scale_0.3,1,4.584339959639973
44,0.05,0.3,zz_scale_0.3,1,5.200678749949188
44,0.05,0.3,zz_scale_0.3,1,5.207462359811354
44,0.05,0.3,zz_scale_0.3,1,5.472524487193782
44,0.05,0.3,zz_scale_0.3,1,5.040600065192055
44,0.05,0.3,zz_scale_0.3,1,4.874687154668065
44,0.05,0.3,zz_scale_0.3,1,5.376905173685457
44,0.05,0.3,zz_scale_0.3,1,4.979339262423895
44,0.05,0.3,zz_scale_0.3,1,4.272109336621726
44,0.05,0.3,zz_scale_0.3,1,4.700189512293099
44,0.05,0.3,zz_scale_0.3,1,5.1572731093928486
44,0.1,,clean,0,3.8300022898738644
44,0.1,,clean,0,3.905667433788261
44,0.1,,clean,0,4.158286080507217
44,0.1,,clean,0,3.8897906775363076
44,0.1,,clean,0,3.6828955499783644
44,0.1,,clean,0,3.6853575104396206
44,0.1,,clean,0,4.415950731329995
44,0.1,,clean,0,4.047563687152606
44,0.1,,clean,0,3.8262129767493467
44,0.1,,clean,0,3.969250099826184
44,0.1,,clean,0,4.070341321816186
44,0.1,,clean,0,4.0495087184413086
44,0.1,,clean,0,3.9438229881826974
44,0.1,,clean,0,3.8868227568103193
44,0.1,,clean,0,4.140956546477492
44,0.1,0.05,zz_scale_0.05,1,3.769482778794092
44,0.1,0.05,zz_scale_0.05,1,4.143915660430789
44,0.1,0.05,zz_scale_0.05,1,4.3457657446160525
44,0.1,0.05,zz_scale_0.05,1,4.011496494409062
44,0.1,0.05,zz_scale_0.05,1,4.311186545682596
44,0.1,0.05,zz_scale_0.05,1,4.027053835232631
44,0.1,0.05,zz_scale_0.05,1,3.9246761451624224
44,0.1,0.05,zz_scale_0.05,1,3.6192303407169404
44,0.1,0.05,zz_scale_0.05,1,3.7257264649194366
44,0.1,0.05,zz_scale_0.05,1,4.027831615148571
44,0.1,0.05,zz_scale_0.05,1,4.223853870930614
44,0.1,0.05,zz_scale_0.05,1,3.7532749532212146
44,0.1,0.05,zz_scale_0.05,1,3.578667725190444
44,0.1,0.05,zz_scale_0.05,1,3.820518524109274
44,0.1,0.05,zz_scale_0.05,1,4.284719161072483
44,0.1,0.15,zz_scale_0.15,1,4.855916307909575
44,0.1,0.15,zz_scale_0.15,1,4.095198958234247
44,0.1,0.15,zz_scale_0.15,1,4.749326629817547
44,0.1,0.15,zz_scale_0.15,1,4.087831487589759
44,0.1,0.15,zz_scale_0.15,1,4.452398528207802
44,0.1,0.15,zz_scale_0.15,1,4.348706501045385
44,0.1,0.15,zz_scale_0.15,1,4.073789781511579
44,0.1,0.15,zz_scale_0.15,1,3.857319395643613
44,0.1,0.15,zz_scale_0.15,1,4.786121675047404
44,0.1,0.15,zz_scale_0.15,1,3.942145335644512
44,0.1,0.15,zz_scale_0.15,1,4.82267118419063
44,0.1,0.15,zz_scale_0.15,1,3.765258018276154
44,0.1,0.15,zz_scale_0.15,1,4.701355267665601
44,0.1,0.15,zz_scale_0.15,1,4.345672328566883
44,0.1,0.15,zz_scale_0.15,1,4.424406414256862
44,0.1,0.3,zz_scale_0.3,1,5.394889205766769
44,0.1,0.3,zz_scale_0.3,1,4.2888201950606675
44,0.1,0.3,zz_scale_0.3,1,5.793095107293282
44,0.1,0.3,zz_scale_0.3,1,4.764340955976023
44,0.1,0.3,zz_scale_0.3,1,5.154335785934697
44,0.1,0.3,zz_scale_0.3,1,5.086892427510782
44,0.1,0.3,zz_scale_0.3,1,4.769385923925545
44,0.1,0.3,zz_scale_0.3,1,5.000737038452379
44,0.1,0.3,zz_scale_0.3,1,5.448901428787973
44,0.1,0.3,zz_scale_0.3,1,4.64418591488772
44,0.1,0.3,zz_scale_0.3,1,5.012490332928512
44,0.1,0.3,zz_scale_0.3,1,5.097118299658598
44,0.1,0.3,zz_scale_0.3,1,4.829524813533522
44,0.1,0.3,zz_scale_0.3,1,4.975823970534608
44,0.1,0.3,zz_scale_0.3,1,4.9271131383449065
45,0.0,,clean,0,3.466107763233229
45,0.0,,clean,0,3.759680090036125
45,0.0,,clean,0,3.523083865198523
45,0.0,,clean,0,3.9134164912551346
45,0.0,,clean,0,4.126724779784888
45,0.0,,clean,0,3.62151195456864
45,0.0,,clean,0,3.8799683472261273
45,0.0,,clean,0,4.0685344000612975
45,0.0,,clean,0,3.4624426190676423
45,0.0,,clean,0,3.0137415981457
45,0.0,,clean,0,3.7345408997955167
45,0.0,,clean,0,3.914930194307569
45,0.0,,clean,0,4.465575493266019
45,0.0,,clean,0,3.7932259077225305
45,0.0,,clean,0,3.5462586279803228
45,0.0,0.05,zz_scale_0.05,1,4.0595529433771285
45,0.0,0.05,zz_scale_0.05,1,4.328883710520502
45,0.0,0.05,zz_scale_0.05,1,4.298173255699295
45,0.0,0.05,zz_scale_0.05,1,4.077635123592968
45,0.0,0.05,zz_scale_0.05,1,3.9830556009312117
45,0.0,0.05,zz_scale_0.05,1,3.6226143619813533
45,0.0,0.05,zz_scale_0.05,1,3.8833185966359953
45,0.0,0.05,zz_scale_0.05,1,4.119626269202952
45,0.0,0.05,zz_scale_0.05,1,3.2797684036586316
45,0.0,0.05,zz_scale_0.05,1,4.260760074948262
45,0.0,0.05,zz_scale_0.05,1,4.230077550925539
45,0.0,0.05,zz_scale_0.05,1,3.947928637158241
45,0.0,0.05,zz_scale_0.05,1,3.4082933120355987
45,0.0,0.05,zz_scale_0.05,1,3.7080253035177426
45,0.0,0.05,zz_scale_0.05,1,3.31405297509601
45,0.0,0.15,zz_scale_0.15,1,4.254409506681304
45,0.0,0.15,zz_scale_0.15,1,4.002902073342009
45,0.0,0.15,zz_scale_0.15,1,4.6333966447935175
45,0.0,0.15,zz_scale_0.15,1,4.023004427781589
45,0.0,0.15,zz_scale_0.15,1,4.992202177361038
45,0.0,0.15,zz_scale_0.15,1,4.634751801372335
45,0.0,0.15,zz_scale_0.15,1,4.487732296296211
45,0.0,0.15,zz_scale_0.15,1,4.426417717833843
45,0.0,0.15,zz_scale_0.15,1,4.513426915185842
45,0.0,0.15,zz_scale_0.15,1,4.368702823472347
45,0.0,0.15,zz_scale_0.15,1,3.8957003077905723
45,0.0,0.15,zz_scale_0.15,1,4.6320977811972215
45,0.0,0.15,zz_scale_0.15,1,4.53509321308588
45,0.0,0.15,zz_scale_0.15,1,4.399771361284439
45,0.0,0.15,zz_scale_0.15,1,4.867623928342758
45,0.0,0.3,zz_scale_0.3,1,5.550619784580596
45,0.0,0.3,zz_scale_0.3,1,5.605711335384976
45,0.0,0.3,zz_scale_0.3,1,4.828852952451656
45,0.0,0.3,zz_scale_0.3,1,5.11869527932819
45,0.0,0.3,zz_scale_0.3,1,5.232980591424202
45,0.0,0.3,zz_scale_0.3,1,5.074500445792369
45,0.0,0.3,zz_scale_0.3,1,5.324928288231764
45,0.0,0.3,zz_scale_0.3,1,5.218492649469806
45,0.0,0.3,zz_scale_0.3,1,5.518793660062964
45,0.0,0.3,zz_scale_0.3,1,5.108101556853407
45,0.0,0.3,zz_scale_0.3,1,4.926524879387801
45,0.0,0.3,zz_scale_0.3,1,4.7540633453160055
45,0.0,0.3,zz_scale_0.3,1,5.233359602165242
45,0.0,0.3,zz_scale_0.3,1,5.6179654824401
45,0.0,0.3,zz_scale_0.3,1,5.207532419932789
45,0.01,,clean,0,4.308460501440515
45,0.01,,clean,0,4.22112526176911
45,0.01,,clean,0,4.346653971120541
45,0.01,,clean,0,3.7794750053776576
45,0.01,,clean,0,3.9408196495219805
45,0.01,,clean,0,3.8309646481131945
45,0.01,,clean,0,3.836564617959683
45,0.01,,clean,0,3.8725295060322833
45,0.01,,clean,0,4.136150686368467
45,0.01,,clean,0,3.881927836661687
45,0.01,,clean,0,3.7570191528419365
45,0.01,,clean,0,3.815375699136948
45,0.01,,clean,0,4.009870957496247
45,0.01,,clean,0,3.9595440932193657
45,0.01,,clean,0,3.601449047929391
45,0.01,0.05,zz_scale_0.05,1,3.9624742492741
45,0.01,0.05,zz_scale_0.05,1,3.7082414952545273
45,0.01,0.05,zz_scale_0.05,1,4.13898282779099
45,0.01,0.05,zz_scale_0.05,1,4.020297709976247
45,0.01,0.05,zz_scale_0.05,1,4.049063383237027
45,0.01,0.05,zz_scale_0.05,1,3.8902397368420645
45,0.01,0.05,zz_scale_0.05,1,4.021842846881001
45,0.01,0.05,zz_scale_0.05,1,3.7789618207385467
45,0.01,0.05,zz_scale_0.05,1,4.597125910488641
45,0.01,0.05,zz_scale_0.05,1,3.9037213194628526
45,0.01,0.05,zz_scale_0.05,1,4.668845665583441
45,0.01,0.05,zz_scale_0.05,1,3.669368537424983
45,0.01,0.05,zz_scale_0.05,1,3.819714864757251
45,0.01,0.05,zz_scale_0.05,1,4.653555886727121
45,0.01,0.05,zz_scale_0.05,1,3.7420275071302154
45,0.01,0.15,zz_scale_0.15,1,4.749792526032139
45,0.01,0.15,zz_scale_0.15,1,4.233152914672936
45,0.01,0.15,zz_scale_0.15,1,4.648068374470618
45,0.01,0.15,zz_scale_0.15,1,4.539796829863888
45,0.01,0.15,zz_scale_0.15,1,4.683787043233971
45,0.01,0.15,zz_scale_0.15,1,4.341616103593104
45,0.01,0.15,zz_scale_0.15,1,4.723365981875137
45,0.01,0.15,zz_scale_0.15,1,4.7110856972935755
45,0.01,0.15,zz_scale_0.15,1,4.495396420224452
45,0.01,0.15,zz_scale_0.15,1,4.026069696854816
45,0.01,0.15,zz_scale_0.15,1,3.3607743634099556
45,0.01,0.15,zz_scale_0.15,1,4.338583282265605
45,0.01,0.15,zz_scale_0.15,1,4.549550883365706
45,0.01,0.15,zz_scale_0.15,1,4.335916121660702
45,0.01,0.15,zz_scale_0.15,1,4.276110039434263
45,0.01,0.3,zz_scale_0.3,1,5.02737234159718
45,0.01,0.3,zz_scale_0.3,1,4.863208419525928
45,0.01,0.3,zz_scale_0.3,1,5.625610483191379
45,0.01,0.3,zz_scale_0.3,1,5.121212641923265
45,0.01,0.3,zz_scale_0.3,1,5.769892588784458
45,0.01,0.3,zz_scale_0.3,1,5.271633424206214
45,0.01,0.3,zz_scale_0.3,1,5.187588021054702
45,0.01,0.3,zz_scale_0.3,1,5.63348591619044
45,0.01,0.3,zz_scale_0.3,1,5.352793844551582
45,0.01,0.3,zz_scale_0.3,1,5.336747134221971
45,0.01,0.3,zz_scale_0.3,1,5.171857308417934
45,0.01,0.3,zz_scale_0.3,1,4.5726828326596305
45,0.01,0.3,zz_scale_0.3,1,4.8780389744922985
45,0.01,0.3,zz_scale_0.3,1,5.283860235027876
45,0.01,0.3,zz_scale_0.3,1,5.490693564492878
45,0.02,,clean,0,4.600261469766568
45,0.02,,clean,0,3.571749972373689
45,0.02,,clean,0,3.8620867602987077
45,0.02,,clean,0,3.8222231918539293
45,0.02,,clean,0,3.7904167632619856
45,0.02,,clean,0,3.9556485809979205
45,0.02,,clean,0,2.776681550457315
45,0.02,,clean,0,3.9206211947968144
45,0.02,,clean,0,3.6569764106659415
45,0.02,,clean,0,3.8629798654422136
45,0.02,,clean,0,4.034985525536695
45,0.02,,clean,0,4.274094666920324
45,0.02,,clean,0,3.8468658856021074
45,0.02,,clean,0,3.526864238083414
45,0.02,,clean,0,3.5654889121950566
45,0.02,0.05,zz_scale_0.05,1,3.7748012095838575
45,0.02,0.05,zz_scale_0.05,1,3.8278863398825993
45,0.02,0.05,zz_scale_0.05,1,3.8211794352486503
45,0.02,0.05,zz_scale_0.05,1,3.6113266993343838
45,0.02,0.05,zz_scale_0.05,1,3.4947525088169464
45,0.02,0.05,zz_scale_0.05,1,4.042544314979804
45,0.02,0.05,zz_scale_0.05,1,3.9814818964552976
45,0.02,0.05,zz_scale_0.05,1,4.213943800928149
45,0.02,0.05,zz_scale_0.05,1,3.9667342886410384
45,0.02,0.05,zz_scale_0.05,1,3.8335925167702025
45,0.02,0.05,zz_scale_0.05,1,4.426181130885448
45,0.02,0.05,zz_scale_0.05,1,3.583599213123202
45,0.02,0.05,zz_scale_0.05,1,3.9675134077043803
45,0.02,0.05,zz_scale_0.05,1,4.055356044815689
45,0.02,0.05,zz_scale_0.05,1,4.1331365526500905
45,0.02,0.15,zz_scale_0.15,1,4.099513950580843
45,0.02,0.15,zz_scale_0.15,1,4.557640312523308
45,0.02,0.15,zz_scale_0.15,1,4.49382536980036
45,0.02,0.15,zz_scale_0.15,1,3.9566988353934534
45,0.02,0.15,zz_scale_0.15,1,4.220624047334677
45,0.02,0.15,zz_scale_0.15,1,4.375464011147067
45,0.02,0.15,zz_scale_0.15,1,4.398345300248481
45,0.02,0.15,zz_scale_0.15,1,5.1480532054606005
45,0.02,0.15,zz_scale_0.15,1,4.391642860535405
45,0.02,0.15,zz_scale_0.15,1,4.109598265628031
45,0.02,0.15,zz_scale_0.15,1,4.498868221568351
45,0.02,0.15,zz_scale_0.15,1,4.43322922724557
45,0.02,0.15,zz_scale_0.15,1,4.036606803625059
45,0.02,0.15,zz_scale_0.15,1,4.784397748147717
45,0.02,0.15,zz_scale_0.15,1,4.081905982809629
45,0.02,0.3,zz_scale_0.3,1,5.552418412103603
45,0.02,0.3,zz_scale_0.3,1,4.784189888068656
45,0.02,0.3,zz_scale_0.3,1,5.038425184449962
45,0.02,0.3,zz_scale_0.3,1,4.63458766465119
45,0.02,0.3,zz_scale_0.3,1,5.704010741443495
45,0.02,0.3,zz_scale_0.3,1,5.179714305414461
45,0.02,0.3,zz_scale_0.3,1,5.22972193764206
45,0.02,0.3,zz_scale_0.3,1,5.426013868097875
45,0.02,0.3,zz_scale_0.3,1,5.249813838926607
45,0.02,0.3,zz_scale_0.3,1,5.441618512602661
45,0.02,0.3,zz_scale_0.3,1,5.19789905995906
45,0.02,0.3,zz_scale_0.3,1,5.242060895294316
45,0.02,0.3,zz_scale_0.3,1,5.388442303306922
45,0.02,0.3,zz_scale_0.3,1,4.5385073585203335
45,0.02,0.3,zz_scale_0.3,1,5.69644443459979
45,0.05,,clean,0,3.528696699382109
45,0.05,,clean,0,3.76093086438102
45,0.05,,clean,0,3.713017053240243
45,0.05,,clean,0,3.4949036716145176
45,0.05,,clean,0,3.5607127915345878
45,0.05,,clean,0,4.055014780839214
45,0.05,,clean,0,3.6566847773845654
45,0.05,,clean,0,3.670417689923697
45,0.05,,clean,0,4.027257931185438
45,0.05,,clean,0,3.905591070876175
45,0.05,,clean,0,3.590015954838381
45,0.05,,clean,0,4.231001442966566
45,0.05,,clean,0,3.434466773220935
45,0.05,,clean,0,3.7634906644461132
45,0.05,,clean,0,4.342210349678536
45,0.05,0.05,zz_scale_0.05,1,4.029838631782415
45,0.05,0.05,zz_scale_0.05,1,4.241009284228502
45,0.05,0.05,zz_scale_0.05,1,3.9891092513526325
45,0.05,0.05,zz_scale_0.05,1,4.188629535500139
45,0.05,0.05,zz_scale_0.05,1,4.252981313656074
45,0.05,0.05,zz_scale_0.05,1,4.206843147789953
45,0.05,0.05,zz_scale_0.05,1,4.223010572102093
45,0.05,0.05,zz_scale_0.05,1,3.4639327698777285
45,0.05,0.05,zz_scale_0.05,1,3.993586048838356
45,0.05,0.05,zz_scale_0.05,1,4.244216308340498
45,0.05,0.05,zz_scale_0.05,1,3.6434881142574516
45,0.05,0.05,zz_scale_0.05,1,3.944219824655505
45,0.05,0.05,zz_scale_0.05,1,3.6557698194762165
45,0.05,0.05,zz_scale_0.05,1,3.903694794986513
45,0.05,0.05,zz_scale_0.05,1,3.8920311604186133
45,0.05,0.15,zz_scale_0.15,1,4.841662651001467
45,0.05,0.15,zz_scale_0.15,1,5.0846853388025215
45,0.05,0.15,zz_scale_0.15,1,4.208370214905155
45,0.05,0.15,zz_scale_0.15,1,4.447669912142265
45,0.05,0.15,zz_scale_0.15,1,4.938992676498284
45,0.05,0.15,zz_scale_0.15,1,4.59490160194237
45,0.05,0.15,zz_scale_0.15,1,4.382480432458507
45,0.05,0.15,zz_scale_0.15,1,4.227968770520809
